feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours
FB-00691,2025-06-18,review,agency,enterprise,en,The help docs are useful though sometimes out of date. We manage several client accounts and this is blocking delivery.,3,support,neutral,high,False,78.8
FB-00692,2025-04-28,email,startup,free,es,El equipo abandonó la configuración tras varios callejones sin salida. Estamos creciendo rápido y necesitamos una solución pronto.,1,onboarding,negative,high,True,90.1
FB-00693,2025-04-04,review,enterprise,pro,en,Support quality varies depending on who handles the ticket. We upgraded to Pro specifically for better service.,3,support,neutral,medium,True,46.1
FB-00694,2025-05-01,support_ticket,agency,basic,en,The interface is confusing and our team struggles daily. We manage several client accounts and this is blocking delivery.,1,usability,negative,low,True,6.3
FB-00695,2025-11-22,chat,agency,enterprise,es,La documentación es útil aunque a veces está desactualizada. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,support,neutral,low,True,3.8
FB-00696,2025-03-21,nps_survey,enterprise,enterprise,en,Finding settings and tools is straightforward. This affects multiple departments across our organization.,5,usability,positive,medium,True,38.4
FB-00697,2025-07-14,nps_survey,small_business,pro,es,Encontrar ajustes y herramientas es sencillo. Nuestro equipo pequeño depende de que esto funcione bien.,4,usability,positive,medium,True,27.2
FB-00698,2025-01-07,nps_survey,small_business,free,en,Export formats are flexible and easy to automate.,5,exports,positive,low,False,10.2
FB-00699,2025-07-17,chat,freelancer,free,es,"El login es confiable, aunque los correos de restablecimiento tardan. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,account_access,neutral,low,True,7.6
FB-00700,2025-11-30,contact_form,startup,free,en,Export options cover most needs with a few gaps.,3,exports,neutral,medium,True,9.4
FB-00701,2025-11-06,nps_survey,small_business,pro,en,The billing section is functional but not particularly intuitive. We upgraded to Pro specifically for better service.,3,billing,neutral,high,True,65.6
FB-00702,2025-07-23,contact_form,freelancer,enterprise,en,"I was charged twice this month and support hasn't responded. As enterprise customers, we expect priority handling.",1,billing,negative,medium,False,18.1
FB-00703,2025-07-30,nps_survey,enterprise,pro,en,The Slack integration keeps our team in sync without context switching. This affects multiple departments across our organization.,5,integrations,positive,high,False,82.6
FB-00704,2025-09-09,nps_survey,freelancer,basic,es,"La incorporación estuvo bien pero tardó más de lo que prometió la demo. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,onboarding,neutral,medium,True,24.7
FB-00705,2025-12-27,chat,startup,basic,en,Onboarding documentation is outdated and contradicts the actual UI. We're scaling fast and need this resolved quickly.,1,onboarding,negative,low,False,11.9
FB-00706,2025-07-29,review,small_business,pro,en,Payment reminders are helpful and never feel intrusive.,5,billing,positive,high,True,45.1
FB-00707,2025-09-02,chat,agency,basic,es,"Los reportes se generan rápido incluso con grandes volúmenes de datos. Con el plan básico, esperábamos un soporte más ágil.",4,performance,positive,medium,True,8.3
FB-00708,2025-07-12,email,agency,free,es,El total de la factura no coincide con lo acordado al pagar.,1,billing,negative,medium,True,22.8
FB-00709,2025-06-19,nps_survey,freelancer,pro,en,"We've waited over a week with no response from support. As a freelancer, this matters a lot to my workflow.",2,support,negative,medium,True,41.4
FB-00710,2025-07-08,review,startup,basic,en,Reports generate quickly even with large datasets.,5,performance,positive,high,True,37.5
FB-00711,2025-06-16,contact_form,startup,free,es,Los competidores lanzaron estas funciones hace meses. Estamos creciendo rápido y necesitamos una solución pronto.,1,features,negative,low,True,19.5
FB-00712,2025-05-31,nps_survey,freelancer,enterprise,es,Las exportaciones programadas a nuestro data warehouse funcionan sin fallos.,5,exports,positive,high,False,75.6
FB-00713,2025-03-28,support_ticket,agency,enterprise,es,Los reportes se generan rápido incluso con grandes volúmenes de datos.,5,performance,positive,medium,True,14.8
FB-00714,2025-06-17,contact_form,freelancer,basic,es,"Perdemos horas cada semana esperando que carguen las páginas. Con el plan básico, esperábamos un soporte más ágil.",1,performance,negative,high,True,88.6
FB-00715,2025-12-21,support_ticket,enterprise,free,es,Las entregas por webhook fallan al azar y perdemos eventos críticos.,2,integrations,negative,high,False,70.4
FB-00716,2025-04-30,chat,agency,enterprise,en,Onboarding documentation is outdated and contradicts the actual UI. We manage several client accounts and this is blocking delivery.,1,onboarding,negative,high,True,48.5
FB-00717,2025-07-14,email,small_business,pro,en,The app crashes constantly when loading large reports. Our small team depends on this working reliably.,2,performance,negative,high,True,51.9
FB-00718,2025-02-24,chat,small_business,basic,en,Features are adequate for now but not a differentiator. Our small team depends on this working reliably.,3,features,neutral,high,False,46.7
FB-00719,2025-03-16,nps_survey,small_business,pro,es,Las exportaciones funcionan pero los nombres de columnas podrían ser más consistentes. Pasamos al plan Pro justamente por un mejor servicio.,3,exports,neutral,medium,False,12.9
FB-00720,2025-06-20,contact_form,enterprise,free,es,La documentación es útil aunque a veces está desactualizada. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,3,support,neutral,medium,True,40.4
FB-00721,2025-12-04,contact_form,enterprise,pro,en,Important actions are buried under too many nested menus.,1,usability,negative,high,False,95.3
FB-00722,2025-12-25,chat,startup,basic,en,Most integrations are stable; a few need periodic reauthorization. We're scaling fast and need this resolved quickly.,3,integrations,neutral,high,True,81.0
FB-00723,2025-08-15,support_ticket,small_business,basic,en,Competitors offer similar features at half the cost. Our small team depends on this working reliably.,1,pricing,negative,medium,True,37.9
FB-00724,2025-12-14,contact_form,agency,free,es,El conjunto de funciones cubre lo básico; queremos más personalización. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,features,neutral,medium,False,35.2
FB-00725,2025-01-27,review,enterprise,basic,en,The app crashes constantly when loading large reports.,2,performance,negative,high,False,69.1
FB-00726,2025-12-19,chat,enterprise,pro,en,"The app runs fine, though dashboards take a few extra seconds.",3,performance,neutral,medium,True,39.8
FB-00727,2025-11-20,contact_form,enterprise,pro,en,We rely on daily exports and they've been 100% reliable. This affects multiple departments across our organization.,4,exports,positive,medium,True,27.6
FB-00728,2025-05-21,contact_form,agency,enterprise,en,"We've waited over a week with no response from support. As enterprise customers, we expect priority handling.",1,support,negative,low,True,11.5
FB-00729,2025-07-27,email,agency,basic,en,The automation features save our team several hours each week. We manage several client accounts and this is blocking delivery.,5,features,positive,low,True,13.7
FB-00730,2025-12-04,support_ticket,freelancer,basic,en,"Our entire team was locked out for two days with no explanation. As a freelancer, this matters a lot to my workflow.",2,account_access,negative,high,True,63.9
FB-00731,2025-10-15,nps_survey,small_business,free,en,The UX feels modern and thoughtfully designed. We're on the free plan but still expect basic reliability.,5,usability,positive,medium,True,22.5
FB-00732,2025-12-04,email,freelancer,pro,en,"The billing section is functional but not particularly intuitive. As a freelancer, this matters a lot to my workflow.",3,billing,neutral,medium,True,20.5
FB-00733,2025-05-02,nps_survey,freelancer,free,en,"Integrations work for common tools but niche connectors are missing. As a freelancer, this matters a lot to my workflow.",3,integrations,neutral,medium,True,41.3
FB-00734,2025-11-15,review,startup,basic,en,Support quality varies depending on who handles the ticket. We're scaling fast and need this resolved quickly.,3,support,neutral,medium,True,23.3
FB-00735,2025-10-02,review,enterprise,basic,en,Page load times are consistently under two seconds for our team. This affects multiple departments across our organization.,5,performance,positive,critical,False,131.6
FB-00736,2025-08-03,review,agency,basic,es,"El login es confiable, aunque los correos de restablecimiento tardan. Gestionamos varias cuentas de clientes y esto nos está frenando.",3,account_access,neutral,high,False,51.3
FB-00737,2025-02-03,email,freelancer,enterprise,en,We understand the pricing model but wish add-ons were clearer.,3,pricing,neutral,low,True,8.0
FB-00738,2025-02-23,review,small_business,enterprise,en,The platform is fast and handles our workload without lag. Our small team depends on this working reliably.,5,performance,positive,medium,True,40.9
FB-00739,2025-11-08,chat,startup,pro,en,The automation features save our team several hours each week. We upgraded to Pro specifically for better service.,5,features,positive,medium,True,21.8
FB-00740,2025-10-31,contact_form,enterprise,enterprise,en,The API returns inconsistent errors with no useful documentation. This affects multiple departments across our organization.,2,integrations,negative,high,False,71.3
FB-00741,2025-12-14,review,startup,basic,en,"The annual discount made upgrading an easy decision. Given our basic plan, we hoped for smoother support.",5,pricing,positive,low,True,13.0
FB-00742,2025-11-22,nps_survey,small_business,pro,en,Our CRM integration broke after the latest release and data is out of sync.,1,integrations,negative,critical,True,57.5
FB-00743,2025-05-27,contact_form,freelancer,free,es,Los reportes se generan rápido incluso con grandes volúmenes de datos. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,5,performance,positive,low,True,22.5
FB-00744,2025-07-27,review,agency,free,en,The Slack integration keeps our team in sync without context switching.,5,integrations,positive,high,False,74.6
FB-00745,2025-03-28,contact_form,freelancer,enterprise,en,"The API is functional though rate limits can be restrictive. As a freelancer, this matters a lot to my workflow.",3,integrations,neutral,high,True,33.6
FB-00746,2025-02-27,nps_survey,small_business,pro,en,Our team gave up on setup after hitting multiple dead ends. We upgraded to Pro specifically for better service.,1,onboarding,negative,medium,False,12.7
FB-00747,2025-04-22,nps_survey,agency,enterprise,en,Transparent pricing with no hidden fees is a big plus.,5,pricing,positive,low,True,22.6
FB-00748,2025-06-18,email,agency,enterprise,en,The invoice total doesn't match what I agreed to at checkout. We manage several client accounts and this is blocking delivery.,1,billing,negative,high,False,37.4
FB-00749,2025-07-30,nps_survey,freelancer,basic,es,"La incorporación fue fluida y el equipo fue productivo en un día. Con el plan básico, esperábamos un soporte más ágil.",5,onboarding,positive,medium,True,26.8
FB-00750,2025-02-25,nps_survey,agency,pro,es,Nos sentimos acompañados desde el registro hasta el primer flujo exitoso.,4,onboarding,positive,high,False,24.4
FB-00751,2025-08-04,contact_form,small_business,enterprise,en,"Our account manager has been proactive and very helpful. As enterprise customers, we expect priority handling.",4,support,positive,low,True,16.6
