feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours,clean_message,message_length,word_count,month,is_negative,is_positive,is_critical,is_high_priority,is_unresolved,is_unresolved_critical
FB-00578,2025-10-12,email,enterprise,basic,en,Usability is decent; some actions require too many clicks. This affects multiple departments across our organization.,3,usability,neutral,low,True,7.1,usability is decent some actions require too many clicks this affects multiple departments across our organization,114,16,10,False,False,False,False,False,False
FB-00579,2025-09-11,support_ticket,enterprise,free,es,La interfaz es confusa y nuestro equipo lucha con ella a diario. Esto impacta a varios departamentos de nuestra organización.,2,usability,negative,high,False,57.0,la interfaz es confusa y nuestro equipo lucha con ella a diario esto impacta a varios departamentos de nuestra organización,123,20,9,True,False,False,True,True,False
FB-00580,2025-05-26,support_ticket,freelancer,basic,en,Important actions are buried under too many nested menus.,2,usability,negative,low,True,16.6,important actions are buried under too many nested menus,56,9,5,True,False,False,False,False,False
FB-00581,2025-08-02,review,agency,basic,en,Invoices are clear and payments process without issues. We manage several client accounts and this is blocking delivery.,5,billing,positive,medium,True,21.1,invoices are clear and payments process without issues we manage several client accounts and this is blocking delivery,118,18,8,False,True,False,False,False,False
FB-00582,2025-06-15,nps_survey,agency,free,en,"The app runs fine, though dashboards take a few extra seconds. We manage several client accounts and this is blocking delivery.",3,performance,neutral,high,True,75.0,the app runs fine though dashboards take a few extra seconds we manage several client accounts and this is blocking delivery,124,21,6,False,False,False,True,False,False
FB-00583,2025-01-23,chat,freelancer,pro,en,"Competitors offer similar features at half the cost. As a freelancer, this matters a lot to my workflow.",2,pricing,negative,medium,False,46.3,competitors offer similar features at half the cost as a freelancer this matters a lot to my workflow,101,18,1,True,False,False,False,True,False
FB-00584,2025-01-29,email,startup,pro,en,Invoices are clear and payments process without issues.,4,billing,positive,high,True,41.3,invoices are clear and payments process without issues,54,8,1,False,True,False,True,False,False
FB-00585,2025-11-28,chat,enterprise,pro,es,Los artículos del centro de ayuda resolvieron mi duda a la primera. Esto impacta a varios departamentos de nuestra organización.,5,support,positive,low,True,19.7,los artículos del centro de ayuda resolvieron mi duda a la primera esto impacta a varios departamentos de nuestra organización,126,20,11,False,True,False,False,False,False
FB-00586,2025-09-20,nps_survey,freelancer,pro,es,Las cuentas de admin perdieron permisos tras la última actualización de seguridad.,1,account_access,negative,medium,True,24.9,las cuentas de admin perdieron permisos tras la última actualización de seguridad,81,12,9,True,False,False,False,False,False
FB-00587,2025-01-21,chat,enterprise,free,en,I can't reset my password and support hasn't helped in days.,2,account_access,negative,medium,False,45.2,i can t reset my password and support hasn t helped in days,59,13,1,True,False,False,False,True,False
FB-00588,2025-02-10,email,enterprise,enterprise,en,We can't connect our internal tools because OAuth keeps failing. This affects multiple departments across our organization.,2,integrations,negative,medium,True,20.0,we can t connect our internal tools because oauth keeps failing this affects multiple departments across our organization,121,18,2,True,False,False,False,False,False
FB-00589,2025-01-24,review,agency,free,en,The pricing is fair for the value we get from the platform.,5,pricing,positive,medium,True,40.5,the pricing is fair for the value we get from the platform,58,12,1,False,True,False,False,False,False
FB-00590,2025-12-05,nps_survey,freelancer,free,en,"Reports generate quickly even with large datasets. As a freelancer, this matters a lot to my workflow.",4,performance,positive,high,True,30.0,reports generate quickly even with large datasets as a freelancer this matters a lot to my workflow,99,17,12,False,True,False,True,False,False
FB-00591,2025-06-24,contact_form,enterprise,pro,es,Los permisos por rol nos dan el control que necesitamos. Esto impacta a varios departamentos de nuestra organización.,4,account_access,positive,high,False,42.7,los permisos por rol nos dan el control que necesitamos esto impacta a varios departamentos de nuestra organización,115,18,6,False,True,False,True,True,False
FB-00592,2025-01-07,contact_form,enterprise,free,en,Salesforce sync works reliably and saved us manual data entry.,5,integrations,positive,low,True,18.4,salesforce sync works reliably and saved us manual data entry,61,10,1,False,True,False,False,False,False
FB-00593,2025-12-20,contact_form,agency,pro,en,SSO works most of the time with occasional hiccups. We upgraded to Pro specifically for better service.,3,account_access,neutral,critical,True,70.9,sso works most of the time with occasional hiccups we upgraded to pro specifically for better service,101,17,12,False,False,True,False,False,False
FB-00594,2025-11-29,support_ticket,small_business,enterprise,en,Every support interaction feels like starting from scratch.,2,support,negative,high,False,37.7,every support interaction feels like starting from scratch,58,8,11,True,False,False,True,True,False
FB-00595,2025-03-27,nps_survey,freelancer,free,en,"It works once you learn where things are, but there's a learning curve.",3,usability,neutral,medium,True,8.8,it works once you learn where things are but there s a learning curve,69,14,3,False,False,False,False,False,False
FB-00596,2025-06-20,chat,enterprise,free,en,We've waited over a week with no response from support. This affects multiple departments across our organization.,2,support,negative,medium,True,24.6,we ve waited over a week with no response from support this affects multiple departments across our organization,112,18,6,True,False,False,False,False,False
FB-00597,2025-09-07,chat,startup,free,es,Un acceso no autorizado a nuestro workspace no fue detectado a tiempo.,2,account_access,negative,critical,False,146.0,un acceso no autorizado a nuestro workspace no fue detectado a tiempo,69,12,9,True,False,True,False,True,True
FB-00598,2025-10-11,chat,enterprise,pro,es,"La facturación funciona bien, aunque el diseño de facturas podría mejorar. Esto impacta a varios departamentos de nuestra organización.",3,billing,neutral,high,False,88.0,la facturación funciona bien aunque el diseño de facturas podría mejorar esto impacta a varios departamentos de nuestra organización,132,19,10,False,False,False,True,True,False
FB-00599,2025-03-24,support_ticket,enterprise,free,es,No podemos usar la mitad de las funciones porque tienen errores.,1,features,negative,medium,True,31.5,no podemos usar la mitad de las funciones porque tienen errores,63,11,3,True,False,False,False,False,False
FB-00600,2025-05-31,contact_form,enterprise,basic,es,El SSO funciona la mayoría del tiempo con fallos ocasionales.,3,account_access,neutral,critical,False,136.2,el sso funciona la mayoría del tiempo con fallos ocasionales,60,10,5,False,False,True,False,True,True
FB-00601,2025-12-08,chat,startup,free,en,We keep clicking the wrong buttons because labels are unclear. We're scaling fast and need this resolved quickly.,1,usability,negative,high,False,31.3,we keep clicking the wrong buttons because labels are unclear we re scaling fast and need this resolved quickly,111,19,12,True,False,False,True,True,False
FB-00602,2025-01-10,chat,small_business,free,es,No podemos exportar datos históricos más allá de 30 días en nuestro plan.,1,exports,negative,medium,False,43.8,no podemos exportar datos históricos más allá de 30 días en nuestro plan,72,13,1,True,False,False,False,True,False
FB-00603,2025-03-03,support_ticket,agency,basic,es,El módulo de reportes carece de filtros básicos que usamos a diario.,2,features,negative,medium,False,38.8,el módulo de reportes carece de filtros básicos que usamos a diario,67,12,3,True,False,False,False,True,False
FB-00604,2025-12-28,email,agency,free,es,La interfaz es usable pero algunos menús se sienten saturados.,3,usability,neutral,high,True,84.6,la interfaz es usable pero algunos menús se sienten saturados,61,10,12,False,False,False,True,False,False
FB-00605,2025-09-17,support_ticket,freelancer,free,es,"Todo el equipo quedó bloqueado dos días sin explicación. Como freelancer, esto afecta mucho mi flujo de trabajo.",1,account_access,negative,high,True,50.0,todo el equipo quedó bloqueado dos días sin explicación como freelancer esto afecta mucho mi flujo de trabajo,109,18,9,True,False,False,True,False,False
FB-00606,2025-03-20,contact_form,enterprise,free,es,Los formatos de exportación son flexibles y fáciles de automatizar. Esto impacta a varios departamentos de nuestra organización.,4,exports,positive,medium,True,25.6,los formatos de exportación son flexibles y fáciles de automatizar esto impacta a varios departamentos de nuestra organización,126,18,3,False,True,False,False,False,False
